MAP LOAD: map05
U	2	-85.31104	-373.31104	184.0
S	2	-79.13888	-367.13888	184.0
TICK: 96
U	0	296.52961	184.37425	160.0
S	0	287.64834	181.64169	160.0
U	2	-106.62208	166.62208	160.0
S	2	-100.44992	172.44992	160.0
U	10	-111.13888	-15.13888	160.0
S	10	-106.62208	-10.62208	160.0
U	2	752.0	-256.0	160.0
S	2	746.17216	-251.48320	160.0
TICK: 97
U	0	287.64834	181.64169	160.0
S	0	278.28490	179.41261	160.0
U	11	6.62208	-378.62208	96.0
S	11	14.62208	-378.62208	96.0
U	10	867.20544	92.44992	160.0
S	10	861.37760	98.27776	160.0
TICK: 98
U	0	278.28490	179.41261	160.0
S	0	268.13986	177.32748	160.0
U	2	-94.27776	114.27776	160.0
S	2	-88.10560	120.10560	160.0
U	2	-79.13888	-367.13888	208.0
S	2	-74.62208	-362.62208	208.0
TICK: 99
U	0	268.13986	177.32748	160.0
S	0	257.25418	175.37281	160.0
U	2	-100.44992	172.44992	160.0
S	2	-92.44992	172.44992	160.0
U	10	-106.62208	-10.62208	160.0
S	10	-100.44992	-4.44992	160.0
U	2	746.17216	-251.48320	160.0
S	2	740.34432	-245.31104	160.0
TICK: 100
U	0	257.25418	175.37281	160.0
S	0	246.963	173.53637	160.0
U	11	14.62208	-378.62208	96.0
S	11	22.62208	-378.62208	96.0
U	10	861.37760	98.27776	160.0
S	10	855.54976	104.10560	160.0
TICK: 101
U	0	246.963	173.53637	160.0
S	0	234.9521	172.15171	160.0
U	2	-88.10560	120.10560	160.0
S	2	-83.58880	125.58880	160.0
U	2	-74.62208	-362.62208	208.0
S	2	-68.44992	-356.44992	208.0
TICK: 102
U	0	234.9521	172.15171	160.0
S	0	221.54141	170.51951	160.0
U	2	-92.44992	172.44992	160.0
S	2	-84.44992	172.44992	160.0
U	10	-100.44992	-4.44992	160.0
S	10	-94.27776	2.27776	160.0
U	2	740.34432	-245.31104	160.0
S	2	734.51648	-239.13888	160.0
TICK: 103
U	0	221.54141	170.51951	160.0
S	0	209.6514	169.31994	160.0
U	11	22.62208	-378.62208	96.0
S	11	22.62208	-386.62208	96.0
U	10	855.54976	104.10560	160.0
S	10	850.6656	109.58880	160.0
TICK: 104
U	0	209.6514	169.31994	160.0
S	0	196.217	168.20011	160.0
U	2	-83.58880	125.58880	160.0
S	2	-77.41664	131.41664	160.0
U	2	-68.44992	-356.44992	208.0
S	2	-62.27776	-350.27776	208.0
TICK: 105
U	0	196.217	168.20011	160.0
S	0	182.37519	167.15255	160.0
U	2	-84.44992	172.44992	160.0
S	2	-76.44992	172.44992	160.0
U	10	-94.27776	2.27776	160.0
S	10	-88.10560	8.10560	160.0
U	2	734.51648	-239.13888	184.0
S	2	729.3328	-234.62208	184.0
TICK: 106
U	0	182.37519	167.15255	160.0
S	0	169.14986	165.43921	160.0
U	11	144.0	304.0	96.0
S	11	149.48320	298.17216	96.0
U	10	80.0	-496.0	184.0
S	10	85.48320	-491.48320	184.0
U	11	22.62208	-386.62208	96.0
S	11	22.62208	-394.62208	96.0
U	10	850.6656	109.58880	160.0
S	10	844.23872	115.41664	160.0
TICK: 107
U	0	169.14986	165.43921	160.0
S	0	155.48524	163.36112	160.0
U	2	-77.41664	131.41664	160.0
S	2	-69.41664	131.41664	160.0
U	2	-62.27776	-350.27776	208.0
S	2	-62.27776	-342.27776	208.0
TICK: 108
U	0	155.48524	163.36112	160.0
S	0	142.7948	160.60784	160.0
U	11	32.0	304.0	96.0
S	11	37.48320	298.17216	96.0
U	2	-76.44992	172.44992	160.0
S	2	-68.44992	172.44992	160.0
U	10	-88.10560	8.10560	160.0
S	10	-83.58880	13.58880	160.0
U	2	729.3328	-234.62208	184.0
S	2	729.3328	-242.62208	184.0
TICK: 109
U	0	142.7948	160.60784	160.0
S	0	128.25135	157.55500	160.0
U	11	149.48320	298.17216	96.0
S	11	155.31104	292.34432	96.0
U	10	85.48320	-491.48320	208.0
S	10	91.31104	-485.31104	208.0
U	11	22.62208	-394.62208	96.0
S	11	22.62208	-402.62208	96.0
U	10	844.23872	115.41664	160.0
S	10	838.41088	121.24448	160.0
TICK: 110
U	0	128.25135	157.55500	160.0
S	0	114.35277	154.23068	160.0
U	11	96.0	304.0	96.0
S	11	101.48320	298.17216	96.0
U	2	-69.41664	131.41664	160.0
S	2	-61.41664	131.41664	160.0
U	2	-62.27776	-342.27776	208.0
S	2	-62.27776	-334.27776	208.0
TICK: 111
U	0	114.35277	154.23068	160.0
S	0	101.29823	150.56573	160.0
U	11	37.48320	298.17216	96.0
S	11	43.31104	292.34432	96.0
U	2	-68.44992	172.44992	160.0
S	2	-60.44992	172.44992	160.0
U	10	-83.58880	13.58880	160.0
S	10	-77.41664	19.41664	160.0
U	2	729.3328	-242.62208	184.0
S	2	729.3328	-250.62208	184.0
TICK: 112
U	0	101.29823	150.56573	160.0
S	0	88.37289	147.3219	160.0
U	11	155.31104	292.34432	96.0
S	11	161.13888	286.51648	96.0
U	10	91.31104	-485.31104	208.0
S	10	97.13888	-479.13888	208.0
U	11	22.62208	-402.62208	96.0
S	11	22.62208	-410.62208	96.0
U	10	838.41088	121.24448	160.0
S	10	832.58304	127.7232	160.0
TICK: 113
U	0	88.37289	147.3219	160.0
S	0	75.37436	142.49554	160.0
U	11	101.48320	298.17216	96.0
S	11	107.31104	292.34432	96.0
U	2	-61.41664	131.41664	160.0
S	2	-53.41664	131.41664	160.0
U	2	-62.27776	-334.27776	208.0
S	2	-62.27776	-326.27776	208.0
TICK: 114
S	37	-189.39924	13.52492	0.0
S	37	-189.38724	9.49373	0.0
S	38	-80.27720	36.49100	0.0
S	38	-70.43838	26.45393	0.0
S	38	-81.24969	37.51639	0.0
S	38	-85.30306	41.41133	0.0
S	38	-86.53196	42.16287	0.0
S	37	-189.28668	-16.38090	0.0
S	38	-77.17116	33.65319	0.0
S	37	-189.33742	-1.25844	0.0
S	38	-74.3067	31.15755	0.0
S	73	-77.41664	19.41664	0.0
S	37	-189.24118	-31.37718	0.0
S	37	-189.24359	-26.30069	0.0
S	37	-189.31524	-10.3755	0.0
S	37	-189.16265	-50.40604	0.0
S	37	-189.32087	-7.53902	0.0
S	37	-189.24359	-26.30069	0.0
S	37	-162.24923	-62.41132	0.0
S	37	-189.32479	-8.14648	0.0
S	37	-189.33716	-5.28512	0.0
U	0	75.37436	142.49554	160.0
S	0	62.30950	138.1913	160.0
U	11	43.31104	292.34432	96.0
S	11	49.13888	286.51648	96.0
U	2	-60.44992	172.44992	160.0
S	2	-52.44992	172.44992	160.0
U	10	-77.41664	19.41664	160.0
S	10	-84.54783	14.8458	160.0
U	2	729.3328	-250.62208	184.0
S	2	729.3328	-258.62208	184.0
TICK: 115
U	0	62.30950	138.1913	160.0
S	0	51.37875	134.23877	160.0
U	11	161.13888	286.51648	96.0
S	11	166.62208	281.3328	96.0
U	10	-84.54783	14.8458	160.0
S	10	-90.44144	9.9085	160.0
U	10	97.13888	-479.13888	208.0
S	10	102.62208	-474.62208	208.0
U	11	22.62208	-410.62208	96.0
S	11	22.62208	-418.62208	96.0
U	10	832.58304	127.7232	160.0
S	10	827.9984	132.55552	160.0
TICK: 116
U	0	51.37875	134.23877	160.0
S	0	41.46198	131.2821	160.0
U	11	107.31104	292.34432	96.0
S	11	101.48320	286.51648	96.0
U	2	-53.41664	131.41664	160.0
S	2	-45.41664	131.41664	160.0
U	10	-90.44144	9.9085	160.0
S	10	-95.5830	4.40373	160.0
U	2	-62.27776	-326.27776	208.0
S	2	-62.27776	-318.27776	208.0
U	10	1072.0	-640.0	184.0
S	10	1066.17216	-635.48320	184.0
TICK: 117
U	0	41.46198	131.2821	160.0
S	0	33.51570	128.44927	160.0
U	11	49.13888	286.51648	96.0
S	11	54.62208	281.3328	96.0
U	10	-95.5830	4.40373	160.0
S	10	-100.1827	0.33911	160.0
U	2	729.3328	-258.62208	184.0
S	2	729.3328	-266.62208	184.0
TICK: 118
U	0	33.51570	128.44927	160.0
S	0	27.61008	127.25260	160.0
U	11	166.62208	281.3328	96.0
S	11	161.13888	275.20544	96.0
U	10	-100.1827	0.33911	160.0
S	10	-105.28919	-4.52630	160.0
U	10	102.62208	-474.62208	208.0
S	10	94.62208	-474.62208	208.0
U	11	22.62208	-418.62208	96.0
S	11	22.62208	-426.62208	96.0
U	10	827.9984	132.55552	160.0
S	10	821.27200	138.38336	160.0
TICK: 119
U	0	27.61008	127.25260	160.0
S	0	22.40889	126.13580	160.0
U	11	101.48320	286.51648	96.0
S	11	96.0	281.3328	96.0
U	2	-45.41664	131.41664	160.0
S	2	-37.41664	131.41664	160.0
U	10	-105.28919	-4.52630	160.0
S	10	-109.18655	-7.28634	160.0
U	10	1066.17216	-635.48320	184.0
S	10	1060.34432	-629.31104	184.0
TICK: 120
U	0	22.40889	126.13580	160.0
S	0	19.8794	125.63954	160.0
U	11	54.62208	281.3328	96.0
S	11	49.13888	275.20544	96.0
U	10	-109.18655	-7.28634	160.0
S	10	-113.33929	-10.25319	160.0
U	2	729.3328	-266.62208	184.0
S	2	723.20544	-260.44992	184.0
TICK: 121
U	0	19.8794	125.63954	160.0
S	0	16.17166	125.62272	160.0
U	11	161.13888	275.20544	96.0
S	11	155.31104	269.37760	96.0
U	10	-113.33929	-10.25319	160.0
